State,Year,Month,Indicated,Combined_Value
Pennsylvania,2021,6.0,Anxiety,23.7
Pennsylvania,2021,6.0,Depression,23.15
Pennsylvania,2021,7.0,Anxiety,24.8
Pennsylvania,2021,7.0,Depression,25.35
Pennsylvania,2021,8.0,Anxiety,28.45
Pennsylvania,2021,8.0,Depression,28.825
Pennsylvania,2021,9.0,Anxiety,27.933333333333334
Pennsylvania,2021,9.0,Depression,25.866666666666664
Pennsylvania,2021,12.0,Anxiety,25.75
Pennsylvania,2021,12.0,Depression,24.55
Pennsylvania,2022,1.0,Anxiety,27.0
Pennsylvania,2022,1.0,Depression,26.7
Pennsylvania,2022,3.0,Anxiety,28.049999999999997
Pennsylvania,2022,3.0,Depression,26.65
Pennsylvania,2022,4.0,Anxiety,27.9
Pennsylvania,2022,4.0,Depression,27.45
Pennsylvania,2022,6.0,Anxiety,27.45
Pennsylvania,2022,6.0,Depression,27.900000000000002
Pennsylvania,2022,7.0,Anxiety,31.5
Pennsylvania,2022,7.0,Depression,30.0
Pennsylvania,2022,9.0,Anxiety,30.2
Pennsylvania,2022,9.0,Depression,27.85
Pennsylvania,2022,10.0,Anxiety,30.7
Pennsylvania,2022,10.0,Depression,30.799999999999997
Pennsylvania,2022,11.0,Anxiety,34.0
Pennsylvania,2022,11.0,Depression,32.1
Pennsylvania,2022,12.0,Anxiety,28.8
Pennsylvania,2022,12.0,Depression,27.849999999999998
Pennsylvania,2023,1.0,Anxiety,28.6
Pennsylvania,2023,1.0,Depression,28.15
Pennsylvania,2023,2.0,Anxiety,28.8
Pennsylvania,2023,2.0,Depression,27.799999999999997
Pennsylvania,2023,3.0,Anxiety,29.85
Pennsylvania,2023,3.0,Depression,27.950000000000003
Pennsylvania,2023,4.0,Anxiety,25.3
Pennsylvania,2023,4.0,Depression,25.6
Pennsylvania,2023,6.0,Anxiety,29.25
Pennsylvania,2023,6.0,Depression,26.925
Pennsylvania,2023,7.0,Anxiety,26.2
Pennsylvania,2023,7.0,Depression,25.6
Pennsylvania,2023,8.0,Anxiety,24.4
Pennsylvania,2023,8.0,Depression,24.0
Pennsylvania,2023,9.0,Anxiety,28.0
Pennsylvania,2023,9.0,Depression,27.45
Pennsylvania,2023,10.0,Anxiety,32.8
Pennsylvania,2023,10.0,Depression,30.3
Pennsylvania,2024,1.0,Anxiety,14.9
Pennsylvania,2024,1.0,Depression,15.0
Pennsylvania,2024,2.0,Anxiety,15.6
Pennsylvania,2024,2.0,Depression,15.0
Pennsylvania,2024,3.0,Anxiety,17.6
Pennsylvania,2024,3.0,Depression,17.9
Pennsylvania,2024,4.0,Anxiety,18.799999999999997
Pennsylvania,2024,4.0,Depression,17.275
Pennsylvania,2024,5.0,Anxiety,21.2
Pennsylvania,2024,5.0,Depression,19.95
Pennsylvania,2024,6.0,Anxiety,16.2
Pennsylvania,2024,6.0,Depression,15.05
Pennsylvania,2024,7.0,Anxiety,16.2
Pennsylvania,2024,7.0,Depression,17.2
Pennsylvania,2024,8.0,Anxiety,18.1
Pennsylvania,2024,8.0,Depression,18.25
Puerto Rico,2019,1.0,Depression,17.360114777618367
Puerto Rico,2019,2.0,Depression,19.44074567243675
Puerto Rico,2019,3.0,Depression,19.464033850493653
Puerto Rico,2019,4.0,Depression,18.565400843881857
Puerto Rico,2019,5.0,Depression,21.476510067114095
Puerto Rico,2019,6.0,Depression,21.184510250569478
Puerto Rico,2019,9.0,Depression,100.0
Puerto Rico,2019,11.0,Depression,0.0
Puerto Rico,2020,2.0,Depression,40.0
Puerto Rico,2020,3.0,Depression,0.0
Puerto Rico,2020,4.0,Depression,13.30891330891331
Puerto Rico,2020,5.0,Depression,0.0
Puerto Rico,2020,6.0,Depression,16.420911528150135
Puerto Rico,2020,7.0,Depression,17.10709318497914
Puerto Rico,2020,8.0,Depression,15.433070866141732
Puerto Rico,2020,9.0,Depression,18.223760092272205
Puerto Rico,2020,11.0,Depression,0.0
Puerto Rico,2020,12.0,Depression,0.0
Puerto Rico,2021,1.0,Depression,17.857142857142858
Puerto Rico,2021,2.0,Depression,0.0
Puerto Rico,2021,3.0,Depression,25.0
Puerto Rico,2021,4.0,Depression,0.0
Puerto Rico,2021,5.0,Depression,0.0
Puerto Rico,2021,7.0,Depression,15.485564304461944
Puerto Rico,2021,8.0,Depression,18.100358422939067
Puerto Rico,2021,9.0,Depression,17.405857740585773
Puerto Rico,2021,11.0,Depression,14.80637813211845
Puerto Rico,2021,12.0,Depression,0.0
Puerto Rico,2022,1.0,Depression,0.0
Puerto Rico,2022,2.0,Depression,0.0
Puerto Rico,2022,3.0,Depression,25.0
Puerto Rico,2022,4.0,Depression,18.169398907103826
Puerto Rico,2022,5.0,Depression,19.58128078817734
Puerto Rico,2022,6.0,Depression,18.090452261306535
Puerto Rico,2022,7.0,Depression,19.215686274509807
Puerto Rico,2022,8.0,Depression,16.886930983847286
Puerto Rico,2022,9.0,Depression,16.783216783216783
Puerto Rico,2022,10.0,Depression,20.0
Puerto Rico,2022,11.0,Depression,15.57632398753894
Puerto Rico,2022,12.0,Depression,15.456238361266294
Puerto Rico,2023,1.0,Depression,16.603053435114504
Puerto Rico,2023,2.0,Depression,19.153225806451612
Puerto Rico,2023,3.0,Depression,16.88073394495413
Puerto Rico,2023,4.0,Depression,0.0
Puerto Rico,2023,5.0,Depression,17.016806722689076
Puerto Rico,2023,6.0,Depression,14.285714285714285
Puerto Rico,2023,8.0,Depression,0.0
Puerto Rico,2023,9.0,Depression,17.120622568093385
Puerto Rico,2023,10.0,Depression,17.137096774193548
Puerto Rico,2023,11.0,Depression,21.1324570273003
Puerto Rico,2023,12.0,Depression,15.432098765432098
Puerto Rico,2024,6.0,Depression,19.75
Puerto Rico,2024,12.0,Depression,15.64245810055866
Rhode Island,2019,1.0,Depression,20.044543429844097
Rhode Island,2019,2.0,Depression,20.125786163522015
Rhode Island,2019,3.0,Depression,22.142857142857142
Rhode Island,2019,4.0,Depression,20.90032154340836
Rhode Island,2019,5.0,Depression,21.16935483870968
Rhode Island,2019,6.0,Depression,17.535545023696685
Rhode Island,2019,7.0,Depression,19.516407599309154
Rhode Island,2019,8.0,Depression,19.16058394160584
Rhode Island,2019,9.0,Depression,18.00595238095238
Rhode Island,2019,10.0,Depression,18.94093686354379
Rhode Island,2019,11.0,Depression,22.295081967213115
Rhode Island,2019,12.0,Depression,22.674418604651162
Rhode Island,2020,1.0,Depression,21.416234887737478
Rhode Island,2020,2.0,Depression,20.743639921722114
Rhode Island,2020,3.0,Depression,21.966794380587483
Rhode Island,2020,4.0,Anxiety,27.6
Rhode Island,2020,4.0,Depression,20.732105263157894
Rhode Island,2020,5.0,Anxiety,28.05
Rhode Island,2020,5.0,Depression,20.760570866141734
Rhode Island,2020,6.0,Anxiety,27.3
Rhode Island,2020,6.0,Depression,24.004085365853662
Rhode Island,2020,7.0,Anxiety,36.56666666666666
Rhode Island,2020,7.0,Depression,28.073196347031967
Rhode Island,2020,8.0,Anxiety,29.9
Rhode Island,2020,8.0,Depression,22.570769230769233
Rhode Island,2020,9.0,Anxiety,31.333333333333332
Rhode Island,2020,9.0,Depression,21.72660633484163
Rhode Island,2020,10.0,Anxiety,37.1
Rhode Island,2020,10.0,Depression,22.755128205128205
Rhode Island,2020,11.0,Anxiety,37.599999999999994
Rhode Island,2020,11.0,Depression,27.889693877551025
Rhode Island,2020,12.0,Anxiety,32.9
Rhode Island,2020,12.0,Depression,23.294402730375428
Rhode Island,2021,1.0,Anxiety,37.25
Rhode Island,2021,1.0,Depression,24.90904255319149
Rhode Island,2021,2.0,Anxiety,32.05
Rhode Island,2021,2.0,Depression,26.209119170984454
Rhode Island,2021,3.0,Anxiety,33.8
Rhode Island,2021,3.0,Depression,24.28029411764706
Rhode Island,2021,4.0,Anxiety,22.3
Rhode Island,2021,4.0,Depression,23.90550122249389
Rhode Island,2021,5.0,Anxiety,21.2
Rhode Island,2021,5.0,Depression,18.918809523809525
Rhode Island,2021,6.0,Anxiety,23.6
Rhode Island,2021,6.0,Depression,22.98188821752266
Rhode Island,2021,7.0,Anxiety,24.8
Rhode Island,2021,7.0,Depression,25.088703071672356
Rhode Island,2021,8.0,Anxiety,25.65
Rhode Island,2021,8.0,Depression,26.27547619047619
Rhode Island,2021,9.0,Anxiety,29.53333333333333
Rhode Island,2021,9.0,Depression,24.093650793650795
Rhode Island,2021,10.0,Depression,28.688524590163933
Rhode Island,2021,11.0,Depression,21.428571428571427
Rhode Island,2021,12.0,Anxiety,29.099999999999998
Rhode Island,2021,12.0,Depression,22.596099706744866
Rhode Island,2022,1.0,Anxiety,25.4
Rhode Island,2022,1.0,Depression,20.91695652173913
Rhode Island,2022,2.0,Depression,21.21212121212121
Rhode Island,2022,3.0,Anxiety,23.3
Rhode Island,2022,3.0,Depression,21.310306859205777
Rhode Island,2022,4.0,Anxiety,22.1
Rhode Island,2022,4.0,Depression,18.47993788819876
Rhode Island,2022,5.0,Depression,19.72222222222222
Rhode Island,2022,6.0,Anxiety,30.75
Rhode Island,2022,6.0,Depression,23.382177121771218
Rhode Island,2022,7.0,Anxiety,29.9
Rhode Island,2022,7.0,Depression,24.48323943661972
Rhode Island,2022,8.0,Depression,23.551401869158877
Rhode Island,2022,9.0,Anxiety,27.2
Rhode Island,2022,9.0,Depression,21.791353383458645
Rhode Island,2022,10.0,Anxiety,33.8
Rhode Island,2022,10.0,Depression,22.104183514774494
Rhode Island,2022,11.0,Anxiety,28.2
Rhode Island,2022,11.0,Depression,20.00279843444227
Rhode Island,2022,12.0,Anxiety,30.7
Rhode Island,2022,12.0,Depression,21.391419558359622
Rhode Island,2023,1.0,Anxiety,22.5
Rhode Island,2023,1.0,Depression,21.251611374407588
Rhode Island,2023,2.0,Anxiety,25.2
Rhode Island,2023,2.0,Depression,22.919282218597065
Rhode Island,2023,3.0,Anxiety,25.799999999999997
Rhode Island,2023,3.0,Depression,21.071228070175437
Rhode Island,2023,4.0,Anxiety,26.9
Rhode Island,2023,4.0,Depression,21.191228070175438
Rhode Island,2023,5.0,Depression,19.612590799031477
Rhode Island,2023,6.0,Anxiety,26.0
Rhode Island,2023,6.0,Depression,22.298328912466843
Rhode Island,2023,7.0,Anxiety,24.4
Rhode Island,2023,7.0,Depression,18.95680412371134
Rhode Island,2023,8.0,Anxiety,22.9
Rhode Island,2023,8.0,Depression,19.70060773480663
Rhode Island,2023,9.0,Anxiety,33.0
Rhode Island,2023,9.0,Depression,20.982182254196644
Rhode Island,2023,10.0,Anxiety,28.3
Rhode Island,2023,10.0,Depression,21.362821670428897
Rhode Island,2023,11.0,Depression,28.80658436213992
Rhode Island,2023,12.0,Depression,19.26782273603083
Rhode Island,2024,1.0,Anxiety,12.7
Rhode Island,2024,1.0,Depression,11.95
Rhode Island,2024,2.0,Anxiety,16.1
Rhode Island,2024,2.0,Depression,15.0
Rhode Island,2024,3.0,Anxiety,11.3
Rhode Island,2024,3.0,Depression,12.75
Rhode Island,2024,4.0,Anxiety,21.1
Rhode Island,2024,4.0,Depression,19.875
Rhode Island,2024,5.0,Anxiety,15.8
Rhode Island,2024,5.0,Depression,15.35
Rhode Island,2024,6.0,Anxiety,18.3
Rhode Island,2024,6.0,Depression,18.45
Rhode Island,2024,7.0,Anxiety,20.3
Rhode Island,2024,7.0,Depression,16.95
Rhode Island,2024,8.0,Anxiety,18.5
Rhode Island,2024,8.0,Depression,18.7
Rhode Island,2024,10.0,Depression,33.33333333333333
Rhode Island,2024,11.0,Depression,0.0
Rhode Island,2024,12.0,Depression,19.083969465648856
South Carolina,2019,1.0,Depression,16.581632653061224
South Carolina,2019,2.0,Depression,19.363395225464192
South Carolina,2019,3.0,Depression,15.113350125944585
South Carolina,2019,4.0,Depression,16.93548387096774
South Carolina,2019,5.0,Depression,19.809825673534075
South Carolina,2019,6.0,Depression,18.71584699453552
South Carolina,2019,7.0,Depression,17.151162790697676
South Carolina,2019,8.0,Depression,18.634423897581794
South Carolina,2019,9.0,Depression,20.180722891566266
South Carolina,2019,10.0,Depression,19.005328596802844
South Carolina,2019,11.0,Depression,18.386491557223263
South Carolina,2019,12.0,Depression,7.142857142857142
South Carolina,2020,1.0,Depression,24.30939226519337
South Carolina,2020,2.0,Depression,20.692798541476755
South Carolina,2020,3.0,Depression,16.115702479338843
South Carolina,2020,4.0,Anxiety,27.8
South Carolina,2020,4.0,Depression,18.393225806451614
South Carolina,2020,5.0,Anxiety,28.15
South Carolina,2020,5.0,Depression,32.50666666666667
South Carolina,2020,6.0,Anxiety,30.175
South Carolina,2020,6.0,Depression,31.582045454545455
South Carolina,2020,7.0,Anxiety,32.6
South Carolina,2020,7.0,Depression,23.403333333333336
South Carolina,2020,8.0,Anxiety,24.5
South Carolina,2020,8.0,Depression,13.72864864864865
South Carolina,2020,9.0,Anxiety,29.266666666666666
South Carolina,2020,9.0,Depression,25.453333333333333
South Carolina,2020,10.0,Anxiety,35.05
South Carolina,2020,10.0,Depression,22.863696303696305
South Carolina,2020,11.0,Anxiety,33.4
South Carolina,2020,11.0,Depression,19.192492492492494
South Carolina,2020,12.0,Anxiety,37.2
South Carolina,2020,12.0,Depression,23.614409937888198
South Carolina,2021,1.0,Anxiety,34.349999999999994
South Carolina,2021,1.0,Depression,21.399517153748413
South Carolina,2021,2.0,Anxiety,31.3
South Carolina,2021,2.0,Depression,16.79024861878453
South Carolina,2021,3.0,Anxiety,26.95
South Carolina,2021,3.0,Depression,19.669602446483182
South Carolina,2021,4.0,Anxiety,25.299999999999997
South Carolina,2021,4.0,Depression,17.172026476578413
South Carolina,2021,5.0,Anxiety,27.25
South Carolina,2021,5.0,Depression,19.789814814814818
South Carolina,2021,6.0,Anxiety,26.5
South Carolina,2021,6.0,Depression,21.307534562211984
South Carolina,2021,7.0,Anxiety,29.6
South Carolina,2021,7.0,Depression,18.551557496360992
South Carolina,2021,8.0,Anxiety,25.0
South Carolina,2021,8.0,Depression,18.960038588754134
South Carolina,2021,9.0,Anxiety,25.433333333333334
South Carolina,2021,9.0,Depression,19.64118091064037
South Carolina,2021,10.0,Depression,19.83546617915905
South Carolina,2021,11.0,Depression,18.561001042752867
South Carolina,2021,12.0,Anxiety,24.75
South Carolina,2021,12.0,Depression,19.713957934990443
South Carolina,2022,1.0,Anxiety,26.0
South Carolina,2022,1.0,Depression,18.041895424836603
South Carolina,2022,2.0,Depression,19.66480446927374
South Carolina,2022,3.0,Anxiety,22.85
South Carolina,2022,3.0,Depression,20.174646697388635
South Carolina,2022,4.0,Anxiety,27.0
South Carolina,2022,4.0,Depression,21.419900124843945
South Carolina,2022,5.0,Depression,25.6
South Carolina,2022,6.0,Anxiety,30.0
South Carolina,2022,6.0,Depression,20.70563492063492
South Carolina,2022,7.0,Anxiety,22.0
South Carolina,2022,7.0,Depression,19.936372795969774
South Carolina,2022,8.0,Depression,18.011527377521613
South Carolina,2022,9.0,Anxiety,31.9
South Carolina,2022,9.0,Depression,19.63534653465347
South Carolina,2022,10.0,Anxiety,33.9
South Carolina,2022,10.0,Depression,19.810632411067196
South Carolina,2022,11.0,Anxiety,26.1
South Carolina,2022,11.0,Depression,19.666363636363638
South Carolina,2022,12.0,Anxiety,31.9
South Carolina,2022,12.0,Depression,19.73464135021097
South Carolina,2023,1.0,Anxiety,27.1
South Carolina,2023,1.0,Depression,14.071428571428571
South Carolina,2023,2.0,Anxiety,30.2
South Carolina,2023,2.0,Depression,21.57
South Carolina,2023,3.0,Anxiety,27.65
South Carolina,2023,3.0,Depression,18.494754098360655
South Carolina,2023,4.0,Anxiety,23.8
South Carolina,2023,4.0,Depression,29.645384615384618
South Carolina,2023,5.0,Depression,20.075282308657467
South Carolina,2023,6.0,Anxiety,29.35
South Carolina,2023,6.0,Depression,21.93818584070797
South Carolina,2023,7.0,Anxiety,29.9
South Carolina,2023,7.0,Depression,22.79167593328038
South Carolina,2023,8.0,Anxiety,20.8
South Carolina,2023,8.0,Depression,18.86819772528434
South Carolina,2023,9.0,Anxiety,31.7
South Carolina,2023,9.0,Depression,20.04417962003454
South Carolina,2023,10.0,Anxiety,26.2
South Carolina,2023,10.0,Depression,21.2632944606414
South Carolina,2023,11.0,Depression,21.105527638190953
South Carolina,2023,12.0,Depression,16.954022988505745
South Carolina,2024,1.0,Anxiety,19.9
South Carolina,2024,1.0,Depression,20.55
South Carolina,2024,2.0,Anxiety,18.1
South Carolina,2024,2.0,Depression,17.95
South Carolina,2024,3.0,Anxiety,20.6
South Carolina,2024,3.0,Depression,21.549999999999997
South Carolina,2024,4.0,Anxiety,17.95
South Carolina,2024,4.0,Depression,17.15
South Carolina,2024,5.0,Anxiety,14.6
South Carolina,2024,5.0,Depression,13.75
South Carolina,2024,6.0,Anxiety,17.0
South Carolina,2024,6.0,Depression,16.95
South Carolina,2024,7.0,Anxiety,16.4
South Carolina,2024,7.0,Depression,16.2
South Carolina,2024,8.0,Anxiety,18.1
South Carolina,2024,8.0,Depression,18.0
South Carolina,2024,10.0,Depression,25.0
South Carolina,2024,11.0,Depression,20.0
South Carolina,2024,12.0,Depression,20.708955223880597
South Dakota,2019,1.0,Depression,12.589413447782546
South Dakota,2019,2.0,Depression,13.274336283185843
South Dakota,2019,3.0,Depression,14.575645756457565
South Dakota,2019,4.0,Depression,17.586912065439673
South Dakota,2019,5.0,Depression,13.016528925619836
South Dakota,2019,6.0,Depression,16.75
South Dakota,2019,7.0,Depression,13.368983957219251
South Dakota,2019,8.0,Depression,12.646370023419204
South Dakota,2019,9.0,Depression,16.018306636155607
South Dakota,2019,10.0,Depression,15.992647058823529
South Dakota,2019,11.0,Depression,16.115107913669064
South Dakota,2019,12.0,Depression,16.00633914421553
South Dakota,2020,1.0,Depression,13.94422310756972
South Dakota,2020,2.0,Depression,12.944983818770226
South Dakota,2020,3.0,Depression,12.961011591148578
South Dakota,2020,4.0,Anxiety,22.1
South Dakota,2020,4.0,Depression,15.130021299254526
South Dakota,2020,5.0,Anxiety,26.275
South Dakota,2020,5.0,Depression,17.221005221932117
South Dakota,2020,6.0,Anxiety,26.425
South Dakota,2020,6.0,Depression,15.834284116331098
South Dakota,2020,7.0,Anxiety,30.5
South Dakota,2020,7.0,Depression,16.80062416998672
South Dakota,2020,8.0,Anxiety,20.9
South Dakota,2020,8.0,Depression,17.111912832929786
South Dakota,2020,9.0,Anxiety,24.7
South Dakota,2020,9.0,Depression,16.40582491582492
South Dakota,2020,10.0,Anxiety,26.4
South Dakota,2020,10.0,Depression,17.7125956284153
South Dakota,2020,11.0,Anxiety,31.1
South Dakota,2020,11.0,Depression,16.72018731988473
South Dakota,2020,12.0,Anxiety,28.3
South Dakota,2020,12.0,Depression,16.470124223602483
South Dakota,2021,1.0,Anxiety,27.5
South Dakota,2021,1.0,Depression,16.506948590381427
South Dakota,2021,2.0,Anxiety,28.200000000000003
South Dakota,2021,2.0,Depression,14.930142428785608
South Dakota,2021,3.0,Anxiety,21.15
South Dakota,2021,3.0,Depression,15.673790446841295
South Dakota,2021,4.0,Anxiety,22.6
South Dakota,2021,4.0,Depression,17.39370786516854
South Dakota,2021,5.0,Anxiety,19.15
South Dakota,2021,5.0,Depression,16.666041214750543
South Dakota,2021,6.0,Anxiety,19.5
South Dakota,2021,6.0,Depression,18.460152749490835
South Dakota,2021,7.0,Anxiety,20.5
South Dakota,2021,7.0,Depression,17.57314325452017
South Dakota,2021,8.0,Anxiety,22.2
South Dakota,2021,8.0,Depression,15.78939393939394
South Dakota,2021,9.0,Anxiety,19.599999999999998
South Dakota,2021,9.0,Depression,15.814814264487369
South Dakota,2021,10.0,Depression,13.030303030303031
South Dakota,2021,11.0,Depression,13.877551020408163
South Dakota,2021,12.0,Anxiety,22.65
South Dakota,2021,12.0,Depression,18.415855161787366
South Dakota,2022,1.0,Anxiety,23.8
South Dakota,2022,1.0,Depression,17.549293139293138
South Dakota,2022,2.0,Depression,16.121495327102803
South Dakota,2022,3.0,Anxiety,25.65
South Dakota,2022,3.0,Depression,17.60809523809524
South Dakota,2022,4.0,Anxiety,16.3
South Dakota,2022,4.0,Depression,16.57796954314721
South Dakota,2022,5.0,Depression,17.310252996005325
South Dakota,2022,6.0,Anxiety,24.0
South Dakota,2022,6.0,Depression,16.579104477611942
South Dakota,2022,7.0,Anxiety,22.0
South Dakota,2022,7.0,Depression,17.9495719844358
South Dakota,2022,8.0,Depression,13.990825688073393
South Dakota,2022,9.0,Anxiety,30.4
South Dakota,2022,9.0,Depression,17.350983606557378
South Dakota,2022,10.0,Anxiety,27.0
South Dakota,2022,10.0,Depression,18.282048192771086
South Dakota,2022,11.0,Anxiety,29.4
South Dakota,2022,11.0,Depression,21.112320675105487
South Dakota,2022,12.0,Anxiety,19.6
South Dakota,2022,12.0,Depression,18.65182897862233
South Dakota,2023,1.0,Anxiety,23.2
South Dakota,2023,1.0,Depression,18.503684210526316
South Dakota,2023,2.0,Anxiety,23.0
South Dakota,2023,2.0,Depression,18.55764705882353
South Dakota,2023,3.0,Anxiety,25.35
South Dakota,2023,3.0,Depression,19.214904458598724
South Dakota,2023,4.0,Anxiety,25.6
South Dakota,2023,4.0,Depression,18.10333333333333
South Dakota,2023,5.0,Depression,0.0
South Dakota,2023,6.0,Anxiety,23.8
South Dakota,2023,6.0,Depression,18.492679425837323
South Dakota,2023,7.0,Anxiety,21.0
South Dakota,2023,7.0,Depression,20.867153024911033
South Dakota,2023,8.0,Anxiety,25.1
South Dakota,2023,8.0,Depression,19.277903780068733
South Dakota,2023,9.0,Anxiety,24.9
South Dakota,2023,9.0,Depression,21.00625498007968
South Dakota,2023,10.0,Anxiety,31.4
South Dakota,2023,10.0,Depression,22.156470588235297
South Dakota,2023,11.0,Depression,16.3109756097561
South Dakota,2023,12.0,Depression,16.207951070336392
South Dakota,2024,1.0,Anxiety,15.2
South Dakota,2024,1.0,Depression,17.5
South Dakota,2024,2.0,Anxiety,13.6
South Dakota,2024,2.0,Depression,17.6
South Dakota,2024,3.0,Anxiety,18.5
South Dakota,2024,3.0,Depression,14.65
South Dakota,2024,4.0,Anxiety,14.15
South Dakota,2024,4.0,Depression,14.05
South Dakota,2024,5.0,Anxiety,17.1
South Dakota,2024,5.0,Depression,15.3
South Dakota,2024,6.0,Anxiety,15.7
South Dakota,2024,6.0,Depression,13.45
South Dakota,2024,7.0,Anxiety,20.5
South Dakota,2024,7.0,Depression,22.2
South Dakota,2024,8.0,Anxiety,18.3
South Dakota,2024,8.0,Depression,16.450000000000003
South Dakota,2024,10.0,Depression,0.0
South Dakota,2024,11.0,Depression,0.0
South Dakota,2024,12.0,Depression,66.66666666666666
Tennessee,2019,1.0,Depression,27.056672760511884
Tennessee,2019,2.0,Depression,23.599999999999998
Tennessee,2019,3.0,Depression,24.463519313304722
Tennessee,2019,4.0,Depression,24.76894639556377
Tennessee,2019,5.0,Depression,22.8515625
Tennessee,2019,6.0,Depression,25.247524752475247
Tennessee,2019,7.0,Depression,26.0
Tennessee,2019,8.0,Depression,23.684210526315788
Tennessee,2019,9.0,Depression,30.672268907563026
Tennessee,2019,10.0,Depression,26.95035460992908
Tennessee,2019,11.0,Depression,24.894514767932492
Tennessee,2019,12.0,Depression,27.27272727272727
Tennessee,2020,1.0,Depression,25.917159763313606
Tennessee,2020,2.0,Depression,22.38033635187581
Tennessee,2020,3.0,Depression,23.710073710073708
Tennessee,2020,4.0,Anxiety,28.2
Tennessee,2020,4.0,Depression,22.111724137931034
Tennessee,2020,5.0,Anxiety,28.6
Tennessee,2020,5.0,Depression,22.69470297029703
Tennessee,2020,6.0,Anxiety,31.925
Tennessee,2020,6.0,Depression,29.365042997542997
Tennessee,2020,7.0,Anxiety,37.63333333333333
Tennessee,2020,7.0,Depression,26.478858195211785
Tennessee,2020,8.0,Anxiety,34.8
Tennessee,2020,8.0,Depression,23.812857142857144
Tennessee,2020,9.0,Anxiety,29.599999999999998
Tennessee,2020,9.0,Depression,28.0121568627451
Tennessee,2020,10.0,Anxiety,32.25
Tennessee,2020,10.0,Depression,25.960940766550525
Tennessee,2020,11.0,Anxiety,36.2
Tennessee,2020,11.0,Depression,26.905652818991097
Tennessee,2020,12.0,Anxiety,36.2
Tennessee,2020,12.0,Depression,29.567288135593223
Tennessee,2021,1.0,Anxiety,36.45
Tennessee,2021,1.0,Depression,24.19469696969697
Tennessee,2021,2.0,Anxiety,36.55
Tennessee,2021,2.0,Depression,27.675782881002092
Tennessee,2021,3.0,Anxiety,31.15
Tennessee,2021,3.0,Depression,25.2842656587473
Tennessee,2021,4.0,Anxiety,26.0
Tennessee,2021,4.0,Depression,25.89142857142857
Tennessee,2021,5.0,Anxiety,26.049999999999997
Tennessee,2021,5.0,Depression,24.397801302931594
Tennessee,2021,6.0,Anxiety,26.700000000000003
Tennessee,2021,6.0,Depression,23.835454545454546
Tennessee,2021,7.0,Anxiety,24.6
Tennessee,2021,7.0,Depression,20.48251461988304
Tennessee,2021,8.0,Anxiety,32.05
Tennessee,2021,8.0,Depression,27.10995356037152
Tennessee,2021,9.0,Anxiety,31.899999999999995
Tennessee,2021,9.0,Depression,25.165585585585585
Tennessee,2021,10.0,Depression,29.496402877697843
Tennessee,2021,11.0,Depression,24.193548387096776
Tennessee,2021,12.0,Anxiety,27.15
Tennessee,2021,12.0,Depression,19.094285714285714
Tennessee,2022,1.0,Anxiety,29.0
Tennessee,2022,1.0,Depression,28.73245283018868
Tennessee,2022,2.0,Depression,25.458715596330272
Tennessee,2022,3.0,Anxiety,26.0
Tennessee,2022,3.0,Depression,28.710843373493976
Tennessee,2022,4.0,Anxiety,27.6
Tennessee,2022,4.0,Depression,27.468911917098445
Tennessee,2022,5.0,Depression,24.65437788018433
Tennessee,2022,6.0,Anxiety,31.5
Tennessee,2022,6.0,Depression,26.90928954423593
Tennessee,2022,7.0,Anxiety,27.5
Tennessee,2022,7.0,Depression,28.688037383177573
Tennessee,2022,8.0,Depression,30.735930735930733
Tennessee,2022,9.0,Anxiety,34.0
Tennessee,2022,9.0,Depression,30.829799554565707
Tennessee,2022,10.0,Anxiety,32.1
Tennessee,2022,10.0,Depression,29.324125736738708
Tennessee,2022,11.0,Anxiety,33.3
Tennessee,2022,11.0,Depression,29.92666666666667
Tennessee,2022,12.0,Anxiety,30.1
Tennessee,2022,12.0,Depression,31.21291217257319
Tennessee,2023,1.0,Anxiety,30.1
Tennessee,2023,1.0,Depression,25.060317124735732
Tennessee,2023,2.0,Anxiety,31.3
Tennessee,2023,2.0,Depression,30.319044585987264
Tennessee,2023,3.0,Anxiety,29.6
Tennessee,2023,3.0,Depression,24.715852575488455
Tennessee,2023,4.0,Anxiety,27.8
Tennessee,2023,4.0,Depression,27.407791411042947
Tennessee,2023,5.0,Depression,28.311258278145697
Tennessee,2023,6.0,Anxiety,32.6
Tennessee,2023,6.0,Depression,29.978813559322035
Tennessee,2023,7.0,Anxiety,30.8
Tennessee,2023,7.0,Depression,28.67840182648402
Tennessee,2023,8.0,Anxiety,22.5
Tennessee,2023,8.0,Depression,26.829230769230776
Tennessee,2023,9.0,Anxiety,30.1
Tennessee,2023,9.0,Depression,24.9090990990991
Tennessee,2023,10.0,Anxiety,29.4
Tennessee,2023,10.0,Depression,23.407777777777778
Tennessee,2023,11.0,Depression,24.93765586034913
Tennessee,2023,12.0,Depression,25.71428571428571
Tennessee,2024,1.0,Anxiety,16.1
Tennessee,2024,1.0,Depression,3.2
Tennessee,2024,2.0,Anxiety,17.9
Tennessee,2024,2.0,Depression,16.6
Tennessee,2024,3.0,Anxiety,19.2
Tennessee,2024,3.0,Depression,18.85
Tennessee,2024,4.0,Anxiety,18.9
Tennessee,2024,4.0,Depression,19.425
Tennessee,2024,5.0,Anxiety,17.8
Tennessee,2024,5.0,Depression,17.5
Tennessee,2024,6.0,Anxiety,18.4
Tennessee,2024,6.0,Depression,17.65
